File,Line,Sentiment,SentimentScore
joebidencomprehend.csv,22298,NEUTRAL,"{'Mixed': 0.14649522304534912, 'Negative': 0.0028684556018561125, 'Neutral': 0.669597327709198, 'Positive': 0.1810389906167984}"
joebidencomprehend.csv,22306,NEGATIVE,"{'Mixed': 0.021275490522384644, 'Negative': 0.9118047952651978, 'Neutral': 0.06533794850111008, 'Positive': 0.0015817803796380758}"
joebidencomprehend.csv,22319,NEGATIVE,"{'Mixed': 0.044133562594652176, 'Negative': 0.8614834547042847, 'Neutral': 0.0926172211766243, 'Positive': 0.001765793189406395}"
joebidencomprehend.csv,22320,NEUTRAL,"{'Mixed': 0.000239059460000135, 'Negative': 0.1828760951757431, 'Neutral': 0.8130115270614624, 'Positive': 0.0038733065593987703}"
joebidencomprehend.csv,22362,NEUTRAL,"{'Mixed': 8.960191189544275e-05, 'Negative': 0.024489354342222214, 'Neutral': 0.9731855988502502, 'Positive': 0.0022354337852448225}"
joebidencomprehend.csv,22226,NEGATIVE,"{'Mixed': 0.0027596205472946167, 'Negative': 0.7756823897361755, 'Neutral': 0.22043393552303314, 'Positive': 0.0011240186868235469}"
joebidencomprehend.csv,22244,NEGATIVE,"{'Mixed': 0.0010947795817628503, 'Negative': 0.5647683143615723, 'Neutral': 0.4327344298362732, 'Positive': 0.0014023727271705866}"
joebidencomprehend.csv,22247,NEGATIVE,"{'Mixed': 0.04732181876897812, 'Negative': 0.6076837182044983, 'Neutral': 0.3278661072254181, 'Positive': 0.017128340899944305}"
joebidencomprehend.csv,22252,NEGATIVE,"{'Mixed': 0.017464594915509224, 'Negative': 0.6880780458450317, 'Neutral': 0.28417348861694336, 'Positive': 0.010283829644322395}"
joebidencomprehend.csv,22280,NEUTRAL,"{'Mixed': 0.0030917171388864517, 'Negative': 0.017478493973612785, 'Neutral': 0.9788220524787903, 'Positive': 0.000607797410339117}"
joebidencomprehend.csv,22282,MIXED,"{'Mixed': 0.7811242938041687, 'Negative': 0.02220584824681282, 'Neutral': 0.18346817791461945, 'Positive': 0.013201606459915638}"
joebidencomprehend.csv,22284,NEUTRAL,"{'Mixed': 0.000966861960478127, 'Negative': 0.028488149866461754, 'Neutral': 0.9521886706352234, 'Positive': 0.018356310203671455}"
joebidencomprehend.csv,22291,POSITIVE,"{'Mixed': 0.0007751507801003754, 'Negative': 0.008811560459434986, 'Neutral': 0.44624102115631104, 'Positive': 0.5441722869873047}"
joebidencomprehend.csv,22292,POSITIVE,"{'Mixed': 0.00018491891387384385, 'Negative': 0.006076986901462078, 'Neutral': 0.4482065737247467, 'Positive': 0.5455314517021179}"
joebidencomprehend.csv,22293,NEUTRAL,"{'Mixed': 0.011971521191298962, 'Negative': 0.0669013038277626, 'Neutral': 0.9130107760429382, 'Positive': 0.008116327226161957}"
joebidencomprehend.csv,22302,NEGATIVE,"{'Mixed': 0.02285529486835003, 'Negative': 0.7816699147224426, 'Neutral': 0.19210082292556763, 'Positive': 0.00337398424744606}"
joebidencomprehend.csv,22310,NEUTRAL,"{'Mixed': 8.349066047230735e-05, 'Negative': 0.039159681648015976, 'Neutral': 0.960414707660675, 'Positive': 0.00034208293072879314}"
joebidencomprehend.csv,22321,NEUTRAL,"{'Mixed': 0.12439095228910446, 'Negative': 0.0998217910528183, 'Neutral': 0.7442116737365723, 'Positive': 0.03157563507556915}"
joebidencomprehend.csv,22322,NEUTRAL,"{'Mixed': 4.9690104788169265e-05, 'Negative': 0.00043805426685139537, 'Neutral': 0.9986928105354309, 'Positive': 0.0008194822585210204}"
joebidencomprehend.csv,22324,MIXED,"{'Mixed': 0.5911093950271606, 'Negative': 0.05604848638176918, 'Neutral': 0.2584092319011688, 'Positive': 0.09443289041519165}"
joebidencomprehend.csv,22325,NEGATIVE,"{'Mixed': 0.0040218159556388855, 'Negative': 0.7750945687294006, 'Neutral': 0.21805265545845032, 'Positive': 0.0028310318011790514}"
joebidencomprehend.csv,22326,NEGATIVE,"{'Mixed': 0.012451784685254097, 'Negative': 0.7942507266998291, 'Neutral': 0.19112664461135864, 'Positive': 0.0021707569248974323}"
joebidencomprehend.csv,22329,NEUTRAL,"{'Mixed': 0.01056133396923542, 'Negative': 0.0009894086979329586, 'Neutral': 0.8998035192489624, 'Positive': 0.088645800948143}"
joebidencomprehend.csv,22344,NEGATIVE,"{'Mixed': 0.007502546068280935, 'Negative': 0.726844847202301, 'Neutral': 0.2632913589477539, 'Positive': 0.0023612098302692175}"
joebidencomprehend.csv,22349,NEUTRAL,"{'Mixed': 0.00011416609777370468, 'Negative': 0.011885363608598709, 'Neutral': 0.9873329997062683, 'Positive': 0.0006674400647170842}"
joebidencomprehend.csv,22355,NEUTRAL,"{'Mixed': 0.003042333759367466, 'Negative': 0.2174154669046402, 'Neutral': 0.7735403180122375, 'Positive': 0.006001864094287157}"
joebidencomprehend.csv,22359,NEUTRAL,"{'Mixed': 0.0003384386363904923, 'Negative': 0.019861344248056412, 'Neutral': 0.9782056212425232, 'Positive': 0.001594657776877284}"
joebidencomprehend.csv,22360,NEUTRAL,"{'Mixed': 0.019040752202272415, 'Negative': 0.44962912797927856, 'Neutral': 0.5247405171394348, 'Positive': 0.006589662283658981}"
joebidencomprehend.csv,22364,NEUTRAL,"{'Mixed': 0.1028483584523201, 'Negative': 0.0649370551109314, 'Neutral': 0.8286673426628113, 'Positive': 0.0035471769515424967}"
joebidencomprehend.csv,22365,NEUTRAL,"{'Mixed': 0.0006756314542144537, 'Negative': 0.0025388074573129416, 'Neutral': 0.9945869445800781, 'Positive': 0.0021986819338053465}"
joebidencomprehend.csv,22369,NEUTRAL,"{'Mixed': 0.09529177099466324, 'Negative': 0.05646321922540665, 'Neutral': 0.8351995944976807, 'Positive': 0.013045402243733406}"
joebidencomprehend.csv,22371,NEUTRAL,"{'Mixed': 0.004491040948778391, 'Negative': 0.11051100492477417, 'Neutral': 0.8827594518661499, 'Positive': 0.0022385437041521072}"
joebidencomprehend.csv,22374,NEUTRAL,"{'Mixed': 3.503552943584509e-05, 'Negative': 0.0004972363822162151, 'Neutral': 0.9990799427032471, 'Positive': 0.0003878336865454912}"
joebidencomprehend.csv,22375,NEUTRAL,"{'Mixed': 0.40921732783317566, 'Negative': 0.09484623372554779, 'Neutral': 0.48026901483535767, 'Positive': 0.015667451545596123}"
joebidencomprehend.csv,22378,NEUTRAL,"{'Mixed': 0.010099864564836025, 'Negative': 0.28652673959732056, 'Neutral': 0.7009449005126953, 'Positive': 0.0024284562095999718}"
joebidencomprehend.csv,22379,MIXED,"{'Mixed': 0.5505425333976746, 'Negative': 0.089250847697258, 'Neutral': 0.3227998614311218, 'Positive': 0.0374068021774292}"
joebidencomprehend.csv,22381,NEGATIVE,"{'Mixed': 0.025004299357533455, 'Negative': 0.8857349753379822, 'Neutral': 0.0842408835887909, 'Positive': 0.0050198654644191265}"
joebidencomprehend.csv,22354,NEGATIVE,"{'Mixed': 0.06685135513544083, 'Negative': 0.5592029094696045, 'Neutral': 0.36633965373039246, 'Positive': 0.007606123108416796}"
joebidencomprehend.csv,22356,NEUTRAL,"{'Mixed': 0.0006783443386666477, 'Negative': 0.002438055817037821, 'Neutral': 0.9918527007102966, 'Positive': 0.005030886270105839}"
joebidencomprehend.csv,22377,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22380,NEUTRAL,"{'Mixed': 0.025019098073244095, 'Negative': 0.05250415951013565, 'Neutral': 0.9194116592407227, 'Positive': 0.0030651362612843513}"
joebidencomprehend.csv,22382,NEGATIVE,"{'Mixed': 0.01664145477116108, 'Negative': 0.8694193959236145, 'Neutral': 0.09255646914243698, 'Positive': 0.02138267643749714}"
joebidencomprehend.csv,22383,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22387,NEUTRAL,"{'Mixed': 9.02253741514869e-05, 'Negative': 0.003502118168398738, 'Neutral': 0.9898552894592285, 'Positive': 0.006552284583449364}"
joebidencomprehend.csv,22390,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22394,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22396,NEUTRAL,"{'Mixed': 0.004818313755095005, 'Negative': 0.2266332060098648, 'Neutral': 0.757020115852356, 'Positive': 0.011528358794748783}"
joebidencomprehend.csv,22397,NEUTRAL,"{'Mixed': 0.09159716218709946, 'Negative': 0.06937478482723236, 'Neutral': 0.5316370129585266, 'Positive': 0.30739104747772217}"
joebidencomprehend.csv,22398,NEUTRAL,"{'Mixed': 0.03528143838047981, 'Negative': 0.2787035405635834, 'Neutral': 0.6679096221923828, 'Positive': 0.018105439841747284}"
joebidencomprehend.csv,22399,NEUTRAL,"{'Mixed': 0.23733042180538177, 'Negative': 0.22512494027614594, 'Neutral': 0.5334001183509827, 'Positive': 0.004144419450312853}"
joebidencomprehend.csv,22400,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22402,POSITIVE,"{'Mixed': 0.028768019750714302, 'Negative': 0.011833218857645988, 'Neutral': 0.17320840060710907, 'Positive': 0.7861902713775635}"
joebidencomprehend.csv,22403,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22404,NEUTRAL,"{'Mixed': 0.0004378629964776337, 'Negative': 0.0013704219600185752, 'Neutral': 0.9957660436630249, 'Positive': 0.002425609854981303}"
joebidencomprehend.csv,22405,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22406,NEUTRAL,"{'Mixed': 0.0009049800573848188, 'Negative': 0.0035904382821172476, 'Neutral': 0.5996720790863037, 'Positive': 0.39583244919776917}"
joebidencomprehend.csv,22407,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22408,NEUTRAL,"{'Mixed': 0.0021523963660001755, 'Negative': 0.2147858589887619, 'Neutral': 0.7682020664215088, 'Positive': 0.014859671704471111}"
joebidencomprehend.csv,22409,NEUTRAL,"{'Mixed': 0.018394021317362785, 'Negative': 0.01823023334145546, 'Neutral': 0.5003992915153503, 'Positive': 0.4629763960838318}"
joebidencomprehend.csv,22410,NEUTRAL,"{'Mixed': 2.9415257813525386e-05, 'Negative': 0.00036070981877855957, 'Neutral': 0.9973457455635071, 'Positive': 0.002264259848743677}"
joebidencomprehend.csv,22411,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22420,POSITIVE,"{'Mixed': 0.0010232992935925722, 'Negative': 0.004747970029711723, 'Neutral': 0.20182614028453827, 'Positive': 0.7924026250839233}"
joebidencomprehend.csv,22421,NEUTRAL,"{'Mixed': 0.0021523963660001755, 'Negative': 0.2147858589887619, 'Neutral': 0.7682020664215088, 'Positive': 0.014859671704471111}"
joebidencomprehend.csv,22422,NEUTRAL,"{'Mixed': 1.999110827455297e-05, 'Negative': 0.00045116955880075693, 'Neutral': 0.9973892569541931, 'Positive': 0.002139678690582514}"
joebidencomprehend.csv,22423,NEUTRAL,"{'Mixed': 0.0017255812417715788, 'Negative': 0.08249533176422119, 'Neutral': 0.9019370675086975, 'Positive': 0.013842090964317322}"
joebidencomprehend.csv,22424,NEUTRAL,"{'Mixed': 0.0003410567296668887, 'Negative': 0.043622937053442, 'Neutral': 0.9354612231254578, 'Positive': 0.020574897527694702}"
joebidencomprehend.csv,22439,NEUTRAL,"{'Mixed': 2.719440817600116e-05, 'Negative': 0.0010336216073483229, 'Neutral': 0.9972035884857178, 'Positive': 0.0017355849267914891}"
joebidencomprehend.csv,22443,POSITIVE,"{'Mixed': 0.00033037111279554665, 'Negative': 0.0001742950116749853, 'Neutral': 0.0016834374982863665, 'Positive': 0.9978119134902954}"
joebidencomprehend.csv,22450,NEUTRAL,"{'Mixed': 6.340001709759235e-05, 'Negative': 0.006050189025700092, 'Neutral': 0.9591550827026367, 'Positive': 0.03473136946558952}"
joebidencomprehend.csv,22299,NEUTRAL,"{'Mixed': 0.00034177902853116393, 'Negative': 0.0024443508591502905, 'Neutral': 0.9945554733276367, 'Positive': 0.002658360404893756}"
joebidencomprehend.csv,22313,NEGATIVE,"{'Mixed': 0.014608782716095448, 'Negative': 0.5940254926681519, 'Neutral': 0.3532366156578064, 'Positive': 0.03812911733984947}"
joebidencomprehend.csv,22318,NEGATIVE,"{'Mixed': 0.0025228005833923817, 'Negative': 0.5042169690132141, 'Neutral': 0.4542118310928345, 'Positive': 0.03904842212796211}"
joebidencomprehend.csv,22330,NEGATIVE,"{'Mixed': 0.03830207511782646, 'Negative': 0.5568093061447144, 'Neutral': 0.39938634634017944, 'Positive': 0.005502314306795597}"
joebidencomprehend.csv,22334,NEUTRAL,"{'Mixed': 0.007129516452550888, 'Negative': 0.0032910099253058434, 'Neutral': 0.9851173162460327, 'Positive': 0.004462156444787979}"
joebidencomprehend.csv,22336,NEUTRAL,"{'Mixed': 0.007543681655079126, 'Negative': 0.05141241475939751, 'Neutral': 0.9031842947006226, 'Positive': 0.03785966709256172}"
joebidencomprehend.csv,22357,NEUTRAL,"{'Mixed': 0.1647324115037918, 'Negative': 0.19072550535202026, 'Neutral': 0.5755236148834229, 'Positive': 0.06901845335960388}"
joebidencomprehend.csv,22361,NEUTRAL,"{'Mixed': 0.015126309357583523, 'Negative': 0.03554944694042206, 'Neutral': 0.9246889352798462, 'Positive': 0.024635253474116325}"
joebidencomprehend.csv,22366,NEUTRAL,"{'Mixed': 0.02484705112874508, 'Negative': 0.036307573318481445, 'Neutral': 0.5948655009269714, 'Positive': 0.34397995471954346}"
joebidencomprehend.csv,22368,MIXED,"{'Mixed': 0.6522777080535889, 'Negative': 0.03386986628174782, 'Neutral': 0.06229861080646515, 'Positive': 0.25155380368232727}"
joebidencomprehend.csv,22384,NEUTRAL,"{'Mixed': 0.00019483815412968397, 'Negative': 0.005228624679148197, 'Neutral': 0.9930332899093628, 'Positive': 0.0015431815991178155}"
joebidencomprehend.csv,22385,NEUTRAL,"{'Mixed': 0.00010782198660308495, 'Negative': 0.01639273203909397, 'Neutral': 0.9821219444274902, 'Positive': 0.0013774672988802195}"
joebidencomprehend.csv,22386,NEUTRAL,"{'Mixed': 0.0008348340634256601, 'Negative': 0.05744475871324539, 'Neutral': 0.9400997757911682, 'Positive': 0.001620616763830185}"
joebidencomprehend.csv,22392,NEUTRAL,"{'Mixed': 0.007033160421997309, 'Negative': 0.0038786111399531364, 'Neutral': 0.8010660409927368, 'Positive': 0.18802215158939362}"
joebidencomprehend.csv,22412,POSITIVE,"{'Mixed': 0.011355403810739517, 'Negative': 0.006620923988521099, 'Neutral': 0.12593470513820648, 'Positive': 0.8560888767242432}"
joebidencomprehend.csv,22415,NEUTRAL,"{'Mixed': 0.23448513448238373, 'Negative': 0.06122101843357086, 'Neutral': 0.6542301774024963, 'Positive': 0.050063688308000565}"
joebidencomprehend.csv,22417,NEUTRAL,"{'Mixed': 0.000994125148281455, 'Negative': 0.009605847299098969, 'Neutral': 0.944638192653656, 'Positive': 0.04476185515522957}"
joebidencomprehend.csv,22425,MIXED,"{'Mixed': 0.708244800567627, 'Negative': 0.03229546546936035, 'Neutral': 0.19715280830860138, 'Positive': 0.062306877225637436}"
joebidencomprehend.csv,22426,NEUTRAL,"{'Mixed': 0.024430617690086365, 'Negative': 0.09213512390851974, 'Neutral': 0.864159882068634, 'Positive': 0.01927436888217926}"
joebidencomprehend.csv,22434,NEUTRAL,"{'Mixed': 0.001146672060713172, 'Negative': 0.011603540740907192, 'Neutral': 0.9854698181152344, 'Positive': 0.0017799485940486193}"
joebidencomprehend.csv,22440,NEGATIVE,"{'Mixed': 0.07657554000616074, 'Negative': 0.7373217344284058, 'Neutral': 0.1744677573442459, 'Positive': 0.01163497380912304}"
joebidencomprehend.csv,22442,NEUTRAL,"{'Mixed': 0.0007684572483412921, 'Negative': 0.0019052930874750018, 'Neutral': 0.994408369064331, 'Positive': 0.0029178059194236994}"
joebidencomprehend.csv,22448,NEUTRAL,"{'Mixed': 0.1813029795885086, 'Negative': 0.039392150938510895, 'Neutral': 0.7730499505996704, 'Positive': 0.006254852749407291}"
joebidencomprehend.csv,22458,NEUTRAL,"{'Mixed': 0.003244980238378048, 'Negative': 0.0018517564749345183, 'Neutral': 0.9913989305496216, 'Positive': 0.0035043430980294943}"
joebidencomprehend.csv,22459,NEUTRAL,"{'Mixed': 0.09376873821020126, 'Negative': 0.10742630809545517, 'Neutral': 0.7708590030670166, 'Positive': 0.02794593758881092}"
joebidencomprehend.csv,22461,NEUTRAL,"{'Mixed': 0.0018886158941313624, 'Negative': 0.03646125644445419, 'Neutral': 0.9343404173851013, 'Positive': 0.027309749275445938}"
joebidencomprehend.csv,22463,MIXED,"{'Mixed': 0.6132856607437134, 'Negative': 0.053300969302654266, 'Neutral': 0.30180585384368896, 'Positive': 0.031607482582330704}"
joebidencomprehend.csv,22467,NEUTRAL,"{'Mixed': 0.0044433679431676865, 'Negative': 0.0048505705781280994, 'Neutral': 0.9868324995040894, 'Positive': 0.0038735256530344486}"
joebidencomprehend.csv,22473,NEUTRAL,"{'Mixed': 0.014463384635746479, 'Negative': 0.0014404462417587638, 'Neutral': 0.6852862238883972, 'Positive': 0.29880985617637634}"
joebidencomprehend.csv,22477,NEUTRAL,"{'Mixed': 0.105022132396698, 'Negative': 0.17032909393310547, 'Neutral': 0.7169040441513062, 'Positive': 0.007744719740003347}"
joebidencomprehend.csv,22478,NEUTRAL,"{'Mixed': 0.10034604370594025, 'Negative': 0.11223351210355759, 'Neutral': 0.7818620204925537, 'Positive': 0.005558435805141926}"
joebidencomprehend.csv,22480,NEUTRAL,"{'Mixed': 0.04439031705260277, 'Negative': 0.15032336115837097, 'Neutral': 0.7971251010894775, 'Positive': 0.008161201141774654}"
joebidencomprehend.csv,22451,NEUTRAL,"{'Mixed': 0.03673931583762169, 'Negative': 0.07878019660711288, 'Neutral': 0.6255730986595154, 'Positive': 0.25890740752220154}"
joebidencomprehend.csv,22452,POSITIVE,"{'Mixed': 0.10336115211248398, 'Negative': 0.05890409275889397, 'Neutral': 0.37496137619018555, 'Positive': 0.4627733826637268}"
joebidencomprehend.csv,22453,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22454,POSITIVE,"{'Mixed': 0.010849662125110626, 'Negative': 0.002974331844598055, 'Neutral': 0.01906713657081127, 'Positive': 0.9671089053153992}"
joebidencomprehend.csv,22455,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22456,NEUTRAL,"{'Mixed': 0.0005915016517974436, 'Negative': 0.004558998625725508, 'Neutral': 0.9708437919616699, 'Positive': 0.024005690589547157}"
joebidencomprehend.csv,22457,MIXED,"{'Mixed': 0.7103086113929749, 'Negative': 0.09915831685066223, 'Neutral': 0.17547032237052917, 'Positive': 0.015062798745930195}"
joebidencomprehend.csv,22460,POSITIVE,"{'Mixed': 0.006925669964402914, 'Negative': 0.0015221347566694021, 'Neutral': 0.01783916726708412, 'Positive': 0.9737130403518677}"
joebidencomprehend.csv,22466,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22468,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22471,POSITIVE,"{'Mixed': 0.00014953278878238052, 'Negative': 0.004006581846624613, 'Neutral': 0.4527709484100342, 'Positive': 0.5430728793144226}"
joebidencomprehend.csv,22472,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22474,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22475,NEUTRAL,"{'Mixed': 0.03972722962498665, 'Negative': 0.018927432596683502, 'Neutral': 0.928869366645813, 'Positive': 0.012476055882871151}"
joebidencomprehend.csv,22476,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22479,NEUTRAL,"{'Mixed': 0.007247438188642263, 'Negative': 0.060620225965976715, 'Neutral': 0.8955731391906738, 'Positive': 0.036559201776981354}"
joebidencomprehend.csv,22482,NEUTRAL,"{'Mixed': 7.102607924025506e-05, 'Negative': 0.01078460831195116, 'Neutral': 0.9698731899261475, 'Positive': 0.0192712415009737}"
joebidencomprehend.csv,22484,NEUTRAL,"{'Mixed': 0.008984645828604698, 'Negative': 0.3188357353210449, 'Neutral': 0.526226282119751, 'Positive': 0.14595340192317963}"
joebidencomprehend.csv,22487,NEGATIVE,"{'Mixed': 5.506807065103203e-05, 'Negative': 0.9175383448600769, 'Neutral': 0.082100510597229, 'Positive': 0.00030609293025918305}"
joebidencomprehend.csv,22508,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22509,MIXED,"{'Mixed': 0.38519495725631714, 'Negative': 0.20060154795646667, 'Neutral': 0.3811321258544922, 'Positive': 0.033071376383304596}"
joebidencomprehend.csv,22510,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22511,NEUTRAL,"{'Mixed': 0.0018396719824522734, 'Negative': 0.028773846104741096, 'Neutral': 0.9675285816192627, 'Positive': 0.0018579327734187245}"
joebidencomprehend.csv,22512,NEUTRAL,"{'Mixed': 0.00023229887301567942, 'Negative': 0.004832589533179998, 'Neutral': 0.9870359301567078, 'Positive': 0.00789928063750267}"
joebidencomprehend.csv,22513,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22514,NEUTRAL,"{'Mixed': 0.032129399478435516, 'Negative': 0.008608599193394184, 'Neutral': 0.6610426902770996, 'Positive': 0.2982192933559418}"
joebidencomprehend.csv,22515,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22516,NEUTRAL,"{'Mixed': 0.0031999596394598484, 'Negative': 0.024970360100269318, 'Neutral': 0.9690154790878296, 'Positive': 0.002814213978126645}"
joebidencomprehend.csv,22517,NEUTRAL,"{'Mixed': 0.00013884902000427246, 'Negative': 0.0021830489858984947, 'Neutral': 0.9952017068862915, 'Positive': 0.0024764237459748983}"
joebidencomprehend.csv,22518,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22519,NEUTRAL,"{'Mixed': 2.5390370865352452e-05, 'Negative': 0.0028455196879804134, 'Neutral': 0.9960538148880005, 'Positive': 0.0010752292582765222}"
joebidencomprehend.csv,22520,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,22388,NEGATIVE,"{'Mixed': 0.010064763948321342, 'Negative': 0.5041297674179077, 'Neutral': 0.4828856587409973, 'Positive': 0.0029198001138865948}"
joebidencomprehend.csv,22391,NEUTRAL,"{'Mixed': 0.010742818005383015, 'Negative': 0.029538722708821297, 'Neutral': 0.9496158361434937, 'Positive': 0.010102569125592709}"
joebidencomprehend.csv,22393,NEGATIVE,"{'Mixed': 0.0002461481490172446, 'Negative': 0.775970995426178, 'Neutral': 0.2228042036294937, 'Positive': 0.0009787046583369374}"
joebidencomprehend.csv,22395,NEUTRAL,"{'Mixed': 0.20261287689208984, 'Negative': 0.12788890302181244, 'Neutral': 0.5894826650619507, 'Positive': 0.08001549541950226}"
joebidencomprehend.csv,22401,NEUTRAL,"{'Mixed': 0.26500195264816284, 'Negative': 0.15206089615821838, 'Neutral': 0.573355495929718, 'Positive': 0.009581726975739002}"
joebidencomprehend.csv,22414,NEUTRAL,"{'Mixed': 0.00012259620416443795, 'Negative': 0.008603854104876518, 'Neutral': 0.9907987117767334, 'Positive': 0.00047482014633715153}"
joebidencomprehend.csv,22416,NEUTRAL,"{'Mixed': 4.897022881777957e-05, 'Negative': 0.11792119592428207, 'Neutral': 0.8812633156776428, 'Positive': 0.0007665270823054016}"
joebidencomprehend.csv,22418,NEUTRAL,"{'Mixed': 6.919347652001306e-05, 'Negative': 0.006602274253964424, 'Neutral': 0.9929191470146179, 'Positive': 0.0004093165334779769}"
joebidencomprehend.csv,22419,NEGATIVE,"{'Mixed': 0.02556130476295948, 'Negative': 0.8062509894371033, 'Neutral': 0.16205602884292603, 'Positive': 0.006131636444479227}"
joebidencomprehend.csv,22432,NEUTRAL,"{'Mixed': 0.00010123990068677813, 'Negative': 0.008399593643844128, 'Neutral': 0.990984320640564, 'Positive': 0.0005148535710759461}"
joebidencomprehend.csv,22433,NEGATIVE,"{'Mixed': 0.13088923692703247, 'Negative': 0.5836755037307739, 'Neutral': 0.26080402731895447, 'Positive': 0.02463122084736824}"
joebidencomprehend.csv,22437,NEUTRAL,"{'Mixed': 0.26105639338493347, 'Negative': 0.1660650074481964, 'Neutral': 0.5171000361442566, 'Positive': 0.055778566747903824}"
joebidencomprehend.csv,22446,NEUTRAL,"{'Mixed': 0.007715947926044464, 'Negative': 0.011468344368040562, 'Neutral': 0.9652729630470276, 'Positive': 0.015542705543339252}"
joebidencomprehend.csv,22464,NEUTRAL,"{'Mixed': 0.002486811252310872, 'Negative': 0.0064783100970089436, 'Neutral': 0.8585150241851807, 'Positive': 0.13251978158950806}"
joebidencomprehend.csv,22465,NEGATIVE,"{'Mixed': 0.005096034612506628, 'Negative': 0.5490347146987915, 'Neutral': 0.44126299023628235, 'Positive': 0.004606211092323065}"
joebidencomprehend.csv,22470,NEGATIVE,"{'Mixed': 0.015101204626262188, 'Negative': 0.9223701357841492, 'Neutral': 0.06115521118044853, 'Positive': 0.0013734187232330441}"
joebidencomprehend.csv,22489,NEUTRAL,"{'Mixed': 6.573638074769406e-06, 'Negative': 0.00014992497744970024, 'Neutral': 0.9981616139411926, 'Positive': 0.001681883935816586}"
